,Ravi::empathy,Ravi::trust,Ravi::skepticism,Ravi::resolve,Ravi::need,Ravi::memory,Ravi::nuance,Ravi::authority,Nima::empathy,Nima::trust,Nima::skepticism,Nima::resolve,Nima::need,Nima::memory,Nima::nuance,Nima::authority,Mariel::empathy,Mariel::trust,Mariel::skepticism,Mariel::resolve,Mariel::need,Mariel::memory,Mariel::nuance,Mariel::authority,Tovren::empathy,Tovren::trust,Tovren::skepticism,Tovren::resolve,Tovren::need,Tovren::memory,Tovren::nuance,Tovren::authority,Dalen::empathy,Dalen::trust,Dalen::skepticism,Dalen::resolve,Dalen::need,Dalen::memory,Dalen::nuance,Dalen::authority,Archivist Malrik::empathy,Archivist Malrik::trust,Archivist Malrik::skepticism,Archivist Malrik::resolve,Archivist Malrik::need,Archivist Malrik::memory,Archivist Malrik::nuance,Archivist Malrik::authority,High Seer Elenya::empathy,High Seer Elenya::trust,High Seer Elenya::skepticism,High Seer Elenya::resolve,High Seer Elenya::need,High Seer Elenya::memory,High Seer Elenya::nuance,High Seer Elenya::authority,Coren the Mediator::empathy,Coren the Mediator::trust,Coren the Mediator::skepticism,Coren the Mediator::resolve,Coren the Mediator::need,Coren the Mediator::memory,Coren the Mediator::nuance,Coren the Mediator::authority
140,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
141,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
142,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
143,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
144,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
145,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
146,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
147,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
148,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
149,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
150,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
151,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
152,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
153,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
154,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
155,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
156,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
157,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
158,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
159,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
160,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
161,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
162,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
163,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
164,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
165,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
166,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
167,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
168,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
169,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
170,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
171,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
172,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
173,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
174,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
175,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
176,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
177,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
178,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
179,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
180,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
181,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
182,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
183,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
184,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
185,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
186,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
187,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
